timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760775711.8323455,2025-10-18 16:21:51.832,80.81,100,51,13304,16376,2775,11251,39.44,0,41,4,16376,2775,810,44.92,0,38,4,16376,2745,810,43.81,0,36,4,16376,2745,810,170.4145200138596,17.61,43.599999999999994,47.4,83.46,39.8,73.12
1760775712.2502928,2025-10-18 16:21:52.250,80.87,98,51,13304,16376,2775,11251,39.34,0,41,4,16376,2775,810,45.24,0,38,4,16376,2745,810,43.75,0,36,4,16376,2745,810,169.44046637241792,18.01,43.65,47.5,134.9,39.8,83.87
1760775712.6227694,2025-10-18 16:21:52.622,80.87,98,51,13304,16376,2775,11251,39.34,0,41,4,16376,2775,810,45.24,0,38,4,16376,2745,810,43.75,0,36,4,16376,2745,810,169.43531088937627,17.52,43.65,47.4,134.9,39.9,83.87
1760775712.9962099,2025-10-18 16:21:52.996,80.81,98,51,13304,16376,2775,11251,39.3,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.75,0,36,4,16376,2745,810,163.56857482167803,16.88,43.650000000000006,47.1,79.95,40.2,66.39
1760775713.3699489,2025-10-18 16:21:53.369,81.17,98,51,13304,16376,2775,11251,39.3,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.78,0,36,4,16376,2745,810,166.46237120518416,17.2,43.55,47.1,79.95,40.0,66.39
1760775713.822401,2025-10-18 16:21:53.822,80.55,98,51,13304,16376,2775,11251,39.3,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.83,0,36,4,16376,2745,810,171.1087186785126,17.6,43.7,47.5,84.42,39.9,69.15
1760775714.2401412,2025-10-18 16:21:54.240,81.17,99,51,13304,16376,2775,11251,39.27,0,41,4,16376,2775,810,45.42,0,38,4,16376,2745,810,43.83,0,36,4,16376,2745,810,170.694625364978,17.68,43.7,47.5,74.62,39.9,84.26
1760775714.624886,2025-10-18 16:21:54.624,81.17,99,51,13304,16376,2775,11251,39.27,0,41,4,16376,2775,810,45.42,0,38,4,16376,2745,810,43.89,0,36,4,16376,2745,810,166.70809198174155,17.22,43.55,47.2,74.62,39.9,84.26
1760775715.0981662,2025-10-18 16:21:55.098,80.69,99,51,13304,16376,2775,11251,39.32,0,41,4,16376,2775,810,45.29,0,38,4,16376,2745,810,43.89,0,36,4,16376,2745,810,171.7370822198589,17.86,43.55,47.2,82.83,39.9,102.26
1760775715.5163698,2025-10-18 16:21:55.516,80.68,100,51,13304,16376,2775,11251,39.32,0,41,4,16376,2775,810,45.29,0,38,4,16376,2745,810,43.89,0,36,4,16376,2745,810,169.63817320097806,17.67,43.4,47.0,81.38,39.8,87.06
1760775715.9143844,2025-10-18 16:21:55.914,80.66,100,51,13304,16376,2775,11251,39.32,0,41,4,16376,2775,810,45.29,0,38,4,16376,2745,810,43.87,0,36,4,16376,2745,810,168.6993961595457,17.46,43.45,47.1,81.38,39.8,87.06
1760775716.2716117,2025-10-18 16:21:56.271,80.57,100,51,13304,16376,2775,11251,39.15,0,41,4,16376,2775,810,45.23,0,38,4,16376,2745,810,43.87,0,36,4,16376,2745,810,172.92042963998304,17.81,43.5,47.2,88.5,39.8,76.18
1760775716.8711665,2025-10-18 16:21:56.871,81.05,100,51,13304,16376,2775,11251,39.15,0,41,4,16376,2775,810,45.23,0,38,4,16376,2745,810,43.86,0,36,4,16376,2745,810,170.02959601297766,17.53,43.45,47.1,95.4,39.8,87.7
1760775717.2377112,2025-10-18 16:21:57.237,81.05,100,51,13304,16376,2775,11251,39.12,0,41,4,16376,2775,810,45.45,0,38,4,16376,2745,810,43.86,0,36,4,16376,2745,810,167.24736779756404,17.21,43.4,47.0,95.4,39.8,87.7
1760775717.6062243,2025-10-18 16:21:57.606,80.58,100,51,13304,16376,2775,11251,39.12,0,41,4,16376,2775,810,45.45,0,38,4,16376,2745,810,43.92,0,36,4,16376,2745,810,168.40255482797255,17.34,43.45,47.1,54.95,39.8,74.4
1760775718.0462477,2025-10-18 16:21:58.046,81.02,100,51,13304,16376,2775,11251,39.26,0,41,4,16376,2775,810,45.62,0,38,4,16376,2745,810,43.92,0,36,4,16376,2745,810,169.04464197903604,17.46,43.4,47.0,54.95,39.8,74.4
1760775718.4096458,2025-10-18 16:21:58.409,80.6,100,51,13304,16376,2775,11251,39.26,0,41,4,16376,2775,810,45.62,0,38,4,16376,2745,810,43.92,0,36,4,16376,2745,810,168.11775401343368,17.36,43.349999999999994,46.9,84.11,39.8,67.25
1760775718.8034103,2025-10-18 16:21:58.803,80.97,100,51,13304,16376,2775,11251,39.26,0,41,4,16376,2775,810,45.62,0,38,4,16376,2745,810,43.95,0,36,4,16376,2745,810,168.08692993266675,17.29,43.4,46.9,89.7,39.9,90.9
1760775719.15227,2025-10-18 16:21:59.152,80.97,100,51,13304,16376,2775,11251,39.27,0,41,4,16376,2775,810,45.56,0,38,4,16376,2745,810,43.95,0,36,4,16376,2745,810,169.30803756837366,17.56,43.4,46.9,89.7,39.9,90.9
1760775719.512436,2025-10-18 16:21:59.512,80.9,100,51,13304,16376,2775,11251,39.27,0,41,4,16376,2775,810,45.56,0,38,4,16376,2745,810,43.95,0,36,4,16376,2745,810,165.76101947357932,17.07,43.4,47.0,89.6,39.8,79.47
1760775719.862506,2025-10-18 16:21:59.862,80.54,100,51,13304,16376,2775,11251,39.27,0,41,4,16376,2775,810,45.56,0,38,4,16376,2745,810,43.94,0,36,4,16376,2745,810,166.20830411596924,17.14,43.45,47.1,89.6,39.8,79.47
1760775720.2462964,2025-10-18 16:22:00.246,80.64,100,51,13304,16376,2775,11251,39.12,0,41,4,16376,2775,810,45.46,0,38,4,16376,2745,810,43.94,0,36,4,16376,2745,810,167.0520884816187,17.21,43.45,47.1,79.56,39.8,99.87
1760775720.6888633,2025-10-18 16:22:00.688,81.25,100,51,13304,16376,2775,11251,39.12,0,41,4,16376,2775,810,45.46,0,38,4,16376,2745,810,43.83,0,36,4,16376,2745,810,167.25474266106937,17.29,43.5,47.2,65.72,39.8,110.23
1760775721.1529374,2025-10-18 16:22:01.152,81.25,100,51,13304,16376,2775,11251,39.1,0,41,4,16376,2775,810,45.5,0,38,4,16376,2745,810,43.83,0,36,4,16376,2745,810,171.2934021823343,17.63,43.5,47.2,65.72,39.8,110.23
1760775721.5377772,2025-10-18 16:22:01.537,80.83,100,51,13304,16376,2775,11251,39.1,0,41,4,16376,2775,810,45.5,0,38,4,16376,2745,810,43.83,0,36,4,16376,2745,810,167.16188536809716,17.24,43.45,47.1,73.1,39.8,83.06
1760775721.8985205,2025-10-18 16:22:01.898,81.27,100,51,13304,16376,2775,11251,39.42,0,41,4,16376,2775,810,45.6,0,38,4,16376,2745,810,43.75,0,36,4,16376,2745,810,169.12579227686535,17.41,43.45,47.1,96.72,39.8,98.04
1760775722.5284677,2025-10-18 16:22:02.528,80.72,100,51,13304,16376,2775,11251,39.42,0,41,4,16376,2775,810,45.6,0,38,4,16376,2745,810,43.75,0,36,4,16376,2745,810,169.3304915371786,17.49,43.5,47.2,96.72,39.8,98.04
1760775722.9827127,2025-10-18 16:22:02.982,81.18,100,51,13304,16376,2775,11251,39.49,0,41,4,16376,2775,810,45.63,0,38,4,16376,2745,810,43.77,0,36,4,16376,2745,810,168.27248090244598,17.47,43.6,47.1,83.06,40.1,66.2
1760775723.3682158,2025-10-18 16:22:03.368,80.65,100,51,13304,16376,2775,11251,39.49,0,41,4,16376,2775,810,45.63,0,38,4,16376,2745,810,43.77,0,36,4,16376,2745,810,166.72267481412447,17.29,43.650000000000006,47.2,98.77,40.1,87.99
1760775723.745737,2025-10-18 16:22:03.745,80.65,100,51,13304,16376,2775,11251,39.49,0,41,4,16376,2775,810,45.63,0,38,4,16376,2745,810,43.77,0,36,4,16376,2745,810,168.9355577917252,17.43,43.6,47.2,98.77,40.0,87.99
1760775724.1147618,2025-10-18 16:22:04.114,80.7,100,51,13304,16376,2775,11251,39.42,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.77,0,36,4,16376,2745,810,169.40132856201382,17.55,43.5,47.1,94.68,39.9,86.12
1760775724.4727597,2025-10-18 16:22:04.472,80.83,100,51,13304,16376,2775,11251,39.42,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.77,0,36,4,16376,2745,810,171.52918579774453,17.67,43.5,47.1,94.68,39.9,86.12
1760775724.8294725,2025-10-18 16:22:04.829,80.89,100,51,13304,16376,2775,11251,39.42,0,41,4,16376,2775,810,45.47,0,38,4,16376,2745,810,43.79,0,36,4,16376,2745,810,167.8520702260887,17.32,43.45,47.1,63.7,39.8,78.82
1760775725.1869795,2025-10-18 16:22:05.186,80.89,100,51,13304,16376,2775,11251,39.39,0,41,4,16376,2775,810,45.36,0,38,4,16376,2745,810,43.79,0,36,4,16376,2745,810,168.32697279501005,17.48,43.4,47.0,71.17,39.8,88.49
1760775725.599738,2025-10-18 16:22:05.599,80.75,100,51,13304,16376,2775,11251,39.39,0,41,4,16376,2775,810,45.36,0,38,4,16376,2745,810,43.79,0,36,4,16376,2745,810,167.2818480803499,17.3,43.4,47.0,71.17,39.8,88.49
1760775725.968385,2025-10-18 16:22:05.968,80.77,100,51,13304,16376,2775,11251,39.34,0,41,4,16376,2775,810,45.39,0,38,4,16376,2745,810,43.84,0,36,4,16376,2745,810,167.51204830167146,17.43,43.4,47.0,77.11,39.8,68.46
1760775726.497189,2025-10-18 16:22:06.497,80.88,98,51,13304,16376,2775,11251,39.34,0,41,4,16376,2775,810,45.39,0,38,4,16376,2745,810,43.84,0,36,4,16376,2745,810,164.24151201025964,16.99,43.4,47.0,78.49,39.8,86.78
1760775726.905481,2025-10-18 16:22:06.905,80.89,98,51,13304,16376,2775,11251,39.34,0,41,4,16376,2775,810,45.39,0,38,4,16376,2745,810,43.85,0,36,4,16376,2745,810,165.44840074371427,17.09,43.45,47.1,78.49,39.8,86.78
1760775727.2719812,2025-10-18 16:22:07.271,80.89,98,51,13304,16376,2775,11251,39.3,0,41,4,16376,2775,810,45.53,0,38,4,16376,2745,810,43.85,0,36,4,16376,2745,810,159.951788626491,16.63,43.45,47.1,76.46,39.8,82.05
1760775727.6519394,2025-10-18 16:22:07.651,80.7,97,51,13304,16376,2775,11251,39.3,0,41,4,16376,2775,810,45.53,0,38,4,16376,2745,810,43.89,0,36,4,16376,2745,810,163.25618862451248,16.83,43.4,47.0,77.47,39.8,93.94
1760775728.2588797,2025-10-18 16:22:08.258,81.16,100,51,13304,16376,2775,11251,39.14,0,41,4,16376,2775,810,45.75,0,38,4,16376,2745,810,43.89,0,36,4,16376,2745,810,161.57053648225644,16.78,43.349999999999994,46.9,77.47,39.8,93.94
1760775728.6772153,2025-10-18 16:22:08.677,81.16,100,51,13304,16376,2775,11251,39.14,0,41,4,16376,2775,810,45.75,0,38,4,16376,2745,810,43.99,0,36,4,16376,2745,810,163.7925044338718,16.88,43.349999999999994,46.9,83.32,39.8,82.73
1760775729.0398486,2025-10-18 16:22:09.039,80.77,100,51,13304,16376,2775,11251,39.07,0,41,4,16376,2775,810,45.73,0,38,4,16376,2745,810,43.99,0,36,4,16376,2745,810,162.3124361094645,16.75,43.4,47.0,83.32,39.8,82.73
1760775729.4043686,2025-10-18 16:22:09.404,80.85,100,51,13304,16376,2775,11251,39.07,0,41,4,16376,2775,810,45.73,0,38,4,16376,2745,810,43.99,0,36,4,16376,2745,810,162.3973383318054,16.79,43.2,46.6,84.75,39.8,64.41
1760775729.7821105,2025-10-18 16:22:09.782,80.86,100,51,13304,16376,2775,11251,39.07,0,41,4,16376,2775,810,45.73,0,38,4,16376,2745,810,43.96,0,36,4,16376,2745,810,162.12942197701818,16.73,42.9,46.0,84.15,39.8,63.02
1760775730.1956089,2025-10-18 16:22:10.195,80.86,100,51,13304,16376,2775,11251,38.97,0,41,4,16376,2775,810,45.68,0,38,4,16376,2745,810,43.96,0,36,4,16376,2745,810,164.80288720763997,17.08,42.7,45.6,84.15,39.8,63.02
1760775730.5606904,2025-10-18 16:22:10.560,80.8,99,51,13304,16376,2775,11251,38.97,0,41,4,16376,2775,810,45.68,0,38,4,16376,2745,810,43.96,0,36,4,16376,2745,810,161.64594867253382,16.67,42.5,45.2,78.14,39.8,114.31
1760775731.0008078,2025-10-18 16:22:11.000,80.8,99,51,13304,16376,2775,11251,39.05,0,41,4,16376,2775,810,45.93,0,38,4,16376,2745,810,43.87,0,36,4,16376,2745,810,164.8303937400808,17.01,42.5,45.2,78.14,39.8,114.31
1760775731.4079056,2025-10-18 16:22:11.407,81.32,99,51,13304,16376,2775,11251,39.05,0,41,4,16376,2775,810,45.93,0,38,4,16376,2745,810,43.87,0,36,4,16376,2745,810,161.89979918295282,16.64,42.4,45.0,80.12,39.8,80.97
1760775731.8114107,2025-10-18 16:22:11.811,80.73,99,51,13304,16376,2775,11251,39.05,0,41,4,16376,2775,810,45.93,0,38,4,16376,2745,810,43.84,0,36,4,16376,2745,810,160.06899262515344,16.62,42.4,45.0,90.94,39.8,73.08
1760775732.20737,2025-10-18 16:22:12.207,80.73,99,51,13304,16376,2775,11251,39.03,0,41,4,16376,2775,810,46.06,0,38,4,16376,2745,810,43.84,0,36,4,16376,2745,810,164.25187752474733,16.91,42.349999999999994,44.9,90.94,39.8,73.08
1760775732.577492,2025-10-18 16:22:12.577,81.17,100,51,13304,16376,2775,11251,39.03,0,41,4,16376,2775,810,46.06,0,38,4,16376,2745,810,43.84,0,36,4,16376,2745,810,165.44320384212588,17.08,42.4,45.0,83.75,39.8,93.39
1760775732.994199,2025-10-18 16:22:12.994,81.14,100,51,13304,16376,2775,11251,38.92,0,42,4,16376,2775,810,45.82,0,38,4,16376,2745,810,43.82,0,36,4,16376,2745,810,166.16346314205978,17.14,42.4,45.0,99.59,39.8,64.77
1760775733.4347737,2025-10-18 16:22:13.434,80.64,100,51,13304,16376,2775,11251,38.92,0,42,4,16376,2775,810,45.82,0,38,4,16376,2745,810,43.82,0,36,4,16376,2745,810,164.49908409121403,16.96,42.4,45.0,99.59,39.8,64.77
1760775733.8726623,2025-10-18 16:22:13.872,81.18,100,51,13304,16376,2775,11251,38.92,0,42,4,16376,2775,810,45.82,0,38,4,16376,2745,810,43.85,0,36,4,16376,2745,810,161.9695732459956,16.73,42.45,45.1,68.53,39.8,83.68
1760775734.2870727,2025-10-18 16:22:14.287,80.8,100,51,13304,16376,2775,11251,39.14,0,42,4,16376,2775,810,45.81,0,39,4,16376,2745,810,43.85,0,36,4,16376,2745,810,162.66992443143954,16.79,42.5,45.2,68.23,39.8,115.7
1760775734.685584,2025-10-18 16:22:14.685,80.8,100,51,13304,16376,2775,11251,39.14,0,42,4,16376,2775,810,45.81,0,39,4,16376,2745,810,43.92,0,36,4,16376,2745,810,162.30945411920638,16.85,42.5,45.2,68.23,39.8,115.7
1760775735.0492666,2025-10-18 16:22:15.049,81.34,100,51,13304,16376,2775,11251,39.25,0,42,4,16376,2775,810,46.02,0,39,4,16376,2745,810,43.92,0,36,4,16376,2745,810,163.20841688622048,16.81,42.45,45.1,80.5,39.8,100.86
1760775735.457591,2025-10-18 16:22:15.457,80.76,100,51,13304,16376,2775,11251,39.25,0,42,4,16376,2775,810,46.02,0,39,4,16376,2745,810,43.92,0,36,4,16376,2745,810,160.94940236930304,16.62,42.45,45.1,80.45,39.8,78.56
1760775735.9338686,2025-10-18 16:22:15.933,81.3,100,51,13304,16376,2775,11251,39.32,0,42,4,16376,2775,810,46.02,0,39,4,16376,2745,810,43.88,0,36,4,16376,2745,810,161.3877526639266,16.67,42.4,45.0,80.45,39.8,78.56
1760775736.3393452,2025-10-18 16:22:16.339,80.82,100,51,13304,16376,2775,11251,39.32,0,42,4,16376,2775,810,45.98,0,39,4,16376,2745,810,43.88,0,36,4,16376,2745,810,161.22388148897542,16.64,42.349999999999994,44.9,87.24,39.8,112.55
1760775736.7938416,2025-10-18 16:22:16.793,80.82,100,51,13304,16376,2775,11251,39.32,0,42,4,16376,2775,810,45.98,0,39,4,16376,2745,810,43.8,0,36,4,16376,2745,810,161.22375308584157,16.62,42.4,45.0,87.24,39.8,112.55
1760775737.1615925,2025-10-18 16:22:17.161,81.43,100,51,13304,16376,2775,11251,39.45,0,42,4,16376,2775,810,45.95,0,39,4,16376,2745,810,43.8,0,36,4,16376,2745,810,163.9338785821259,16.93,42.349999999999994,44.9,73.73,39.8,135.86
1760775737.6446981,2025-10-18 16:22:17.644,80.84,100,51,13304,16376,2775,11251,39.45,0,42,4,16376,2775,810,45.95,0,39,4,16376,2745,810,43.87,0,36,4,16376,2745,810,161.14769036862234,16.66,42.4,45.0,78.2,39.8,132.2
1760775738.0603676,2025-10-18 16:22:18.060,81.25,100,51,13304,16376,2775,11251,39.23,0,42,4,16376,2775,810,45.84,0,39,4,16376,2745,810,43.87,0,36,4,16376,2745,810,164.60609616457953,17.06,42.4,45.0,78.2,39.8,132.2
