timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760670725.2847126,2025-10-17 11:12:05.284,19.09,0,37,256,16376,210,405,13.16,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.94,0,33,256,16376,210,405,131.30674509341125,13.71,38.25,40.0,73.39,36.5,67.51
1760670725.6405823,2025-10-17 11:12:05.640,19.09,0,37,256,16376,210,405,13.16,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.94,0,33,256,16376,210,405,131.12643800978145,13.45,38.25,40.0,69.91,36.5,55.84
1760670725.9903517,2025-10-17 11:12:05.990,19.09,0,37,256,16376,210,405,13.16,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.94,0,33,256,16376,210,405,131.63687102251484,13.53,38.25,40.0,69.91,36.5,55.84
1760670726.3408,2025-10-17 11:12:06.340,19.15,0,37,256,16376,210,405,13.22,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.8,0,33,256,16376,210,405,130.48976874645965,13.42,38.25,40.0,79.86,36.5,77.62
1760670726.688764,2025-10-17 11:12:06.688,19.15,0,37,256,16376,210,405,13.22,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.8,0,33,256,16376,210,405,131.14480103314207,13.54,38.25,40.0,79.86,36.5,77.62
1760670727.0436988,2025-10-17 11:12:07.043,19.15,0,37,256,16376,210,405,13.22,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.8,0,33,256,16376,210,405,135.16033991906164,13.82,38.25,40.0,67.89,36.5,61.8
1760670727.3913858,2025-10-17 11:12:07.391,19.18,0,37,256,16376,210,405,13.28,0,37,256,16376,210,405,21.13,0,35,256,16376,210,405,15.88,0,33,256,16376,210,405,131.0404003356762,13.55,38.25,40.0,67.89,36.5,61.8
1760670727.7430837,2025-10-17 11:12:07.743,19.18,0,37,256,16376,210,405,13.28,0,37,256,16376,210,405,21.13,0,35,256,16376,210,405,15.88,0,33,256,16376,210,405,131.2869400349044,13.48,38.25,40.0,70.06,36.5,69.49
1760670728.090585,2025-10-17 11:12:08.090,19.28,0,37,256,16376,210,405,13.28,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.88,0,33,256,16376,210,405,147.25300347107458,15.17,38.25,40.0,76.17,36.5,80.87
1760670728.4403782,2025-10-17 11:12:08.440,19.28,0,37,256,16376,210,405,13.28,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.87,0,33,256,16376,210,405,132.86986198517573,13.66,38.25,40.0,76.17,36.5,80.87
1760670728.790492,2025-10-17 11:12:08.790,19.28,0,37,256,16376,210,405,13.28,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.87,0,33,256,16376,210,405,140.71472644041663,14.48,38.25,40.0,72.29,36.5,77.7
1760670729.1393766,2025-10-17 11:12:09.139,19.25,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.9,0,33,256,16376,210,405,140.35199503319058,14.45,38.25,40.0,72.29,36.5,77.7
1760670729.493947,2025-10-17 11:12:09.493,19.25,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.9,0,33,256,16376,210,405,135.16534299926957,13.9,38.25,40.0,70.11,36.5,58.46
1760670729.8441591,2025-10-17 11:12:09.844,19.25,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,15.9,0,33,256,16376,210,405,138.15731156551456,14.23,38.25,40.0,70.11,36.5,58.46
1760670730.1959376,2025-10-17 11:12:10.195,19.09,0,37,256,16376,210,405,13.3,0,37,256,16376,210,405,21.13,0,35,256,16376,210,405,16.05,0,33,256,16376,210,405,133.54804491926856,13.75,38.25,40.0,70.45,36.5,77.0
1760670730.5502074,2025-10-17 11:12:10.550,19.09,0,37,256,16376,210,405,13.3,0,37,256,16376,210,405,21.13,0,35,256,16376,210,405,16.05,0,33,256,16376,210,405,142.98675803902063,14.74,38.25,40.0,70.45,36.5,77.0
1760670730.9022167,2025-10-17 11:12:10.902,19.09,0,37,256,16376,210,405,13.3,0,37,256,16376,210,405,21.13,0,35,256,16376,210,405,16.05,0,33,256,16376,210,405,131.26841695889934,13.5,38.25,40.0,69.3,36.5,65.28
1760670731.2513726,2025-10-17 11:12:11.251,19.01,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.04,0,33,256,16376,210,405,143.54043612265582,14.78,38.25,40.0,69.3,36.5,65.28
1760670731.5946777,2025-10-17 11:12:11.594,19.01,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.04,0,33,256,16376,210,405,144.90145487082063,14.92,38.25,40.0,68.8,36.5,70.07
1760670731.944733,2025-10-17 11:12:11.944,19.01,0,37,256,16376,210,405,13.29,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.04,0,33,256,16376,210,405,142.85919479433517,14.72,38.25,40.0,68.8,36.5,70.07
1760670732.2977386,2025-10-17 11:12:12.297,18.98,0,37,256,16376,210,405,13.27,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.02,0,33,256,16376,210,405,142.75351386307727,14.6,38.25,40.0,68.77,36.5,86.41
1760670732.6486819,2025-10-17 11:12:12.648,18.98,0,37,256,16376,210,405,13.27,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.02,0,33,256,16376,210,405,131.3863934969076,13.53,38.25,40.0,68.77,36.5,86.41
1760670733.0012767,2025-10-17 11:12:13.001,18.98,0,37,256,16376,210,405,13.27,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.02,0,33,256,16376,210,405,131.33216450301143,13.5,38.25,40.0,69.51,36.5,84.11
1760670733.3423724,2025-10-17 11:12:13.342,18.97,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.13,0,33,256,16376,210,405,139.854981739268,14.41,38.25,40.0,69.51,36.5,84.11
1760670733.6975055,2025-10-17 11:12:13.697,18.97,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.13,0,33,256,16376,210,405,132.41804376416346,13.64,38.25,40.0,68.66,36.5,71.42
1760670734.0424705,2025-10-17 11:12:14.042,18.97,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.19,0,35,256,16376,210,405,16.13,0,33,256,16376,210,405,142.3107262487184,14.66,38.25,40.0,70.76,36.5,76.27
1760670734.3923507,2025-10-17 11:12:14.392,19.08,0,37,256,16376,210,405,13.34,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.29,0,33,256,16376,210,405,133.91456010058246,13.78,38.25,40.0,70.76,36.5,76.27
1760670734.740673,2025-10-17 11:12:14.740,19.08,0,37,256,16376,210,405,13.34,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.29,0,33,256,16376,210,405,140.2602712810797,14.41,38.25,40.0,72.2,36.5,76.94
1760670735.0909402,2025-10-17 11:12:15.090,19.18,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,16.29,0,33,256,16376,210,405,143.16068510589233,14.75,38.25,40.0,72.2,36.5,76.94
1760670735.4436028,2025-10-17 11:12:15.443,19.18,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,16.26,0,33,256,16376,210,405,132.34070339911594,13.59,38.25,40.0,68.39,36.5,72.58
1760670735.7916055,2025-10-17 11:12:15.791,19.18,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.14,0,35,256,16376,210,405,16.26,0,33,256,16376,210,405,137.2394475361011,14.14,38.25,40.0,68.39,36.5,72.58
1760670736.147832,2025-10-17 11:12:16.147,19.23,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.15,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,140.4558093234702,14.5,38.25,40.0,73.36,36.5,67.03
1760670736.5003877,2025-10-17 11:12:16.500,19.23,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.15,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,145.34118535998334,14.9,38.3,40.0,73.36,36.6,67.03
1760670736.853566,2025-10-17 11:12:16.853,19.23,0,37,256,16376,210,405,13.31,0,37,256,16376,210,405,21.15,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,133.364581894945,13.73,38.4,40.0,67.49,36.8,88.56
1760670737.2009482,2025-10-17 11:12:17.200,19.15,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.19,0,33,256,16376,210,405,142.56240443772907,14.7,38.55,40.1,67.49,37.0,88.56
1760670737.561311,2025-10-17 11:12:17.561,19.15,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.19,0,33,256,16376,210,405,145.77944092202517,14.98,38.6,40.2,70.3,37.0,78.1
1760670737.9047422,2025-10-17 11:12:17.904,19.15,0,37,256,16376,210,405,13.32,0,37,256,16376,210,405,21.16,0,35,256,16376,210,405,16.19,0,33,256,16376,210,405,141.9799933182913,14.61,38.75,40.5,78.43,37.0,76.1
1760670738.254382,2025-10-17 11:12:18.254,19.08,0,37,256,16376,210,405,13.25,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,138.5041106687528,14.24,39.05,41.1,78.43,37.0,76.1
1760670738.5995448,2025-10-17 11:12:18.599,19.08,0,37,256,16376,210,405,13.25,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,140.54258169276346,14.42,39.2,41.4,87.51,37.0,65.45
1760670738.9468324,2025-10-17 11:12:18.946,19.08,0,37,256,16376,210,405,13.25,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.15,0,33,256,16376,210,405,147.30807757497212,15.32,39.25,41.5,87.51,37.0,65.45
1760670739.2989435,2025-10-17 11:12:19.298,19.15,0,37,256,16376,210,405,13.19,0,37,256,16376,210,405,21.17,0,35,256,16376,210,405,16.04,0,33,256,16376,210,405,136.18754359468514,14.04,39.25,41.4,68.13,37.1,69.1
