timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt,cpu_socket2_temperature,cpu_socket2_pkg_watt,cpu_socket3_temperature,cpu_socket3_pkg_watt
1760183394.648569,2025-10-11 19:49:54.648,12.81,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,8.17,0,31,1,16376,210,405,8.64,0,30,1,16376,210,405,139.50735774531395,14.36,38.3,40.8,0.0,35.8,0.0,0.0,0.0,0.0,0.0
1760183395.0809684,2025-10-11 19:49:55.080,12.54,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,8.17,0,31,1,16376,210,405,8.64,0,30,1,16376,210,405,130.80029880168408,13.42,38.3,40.8,63.08,35.8,62.51,0.0,0.0,0.0,0.0
1760183395.4193134,2025-10-11 19:49:55.419,12.54,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,7.86,0,31,1,16376,210,405,8.64,0,30,1,16376,210,405,128.68245389828488,13.12,38.3,40.8,63.08,35.8,62.51,0.0,0.0,0.0,0.0
1760183395.739691,2025-10-11 19:49:55.739,12.54,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,7.86,0,31,1,16376,210,405,8.89,0,30,1,16376,210,405,132.81889588496705,13.52,38.3,40.8,63.08,35.8,62.51,0.0,0.0,0.0,0.0
1760183396.0729961,2025-10-11 19:49:56.072,12.6,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,7.86,0,31,1,16376,210,405,8.89,0,30,1,16376,210,405,136.8593880177567,13.96,38.3,40.8,70.45,35.8,64.91,0.0,0.0,0.0,0.0
1760183396.407232,2025-10-11 19:49:56.407,12.6,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,8.89,0,30,1,16376,210,405,130.81035652852967,13.34,38.349999999999994,40.8,70.45,35.9,64.91,0.0,0.0,0.0,0.0
1760183396.737685,2025-10-11 19:49:56.737,12.53,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.14,0,30,1,16376,210,405,131.66609533044283,13.45,38.349999999999994,40.8,74.19,35.9,72.67,0.0,0.0,0.0,0.0
1760183397.2998757,2025-10-11 19:49:57.299,12.53,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.14,0,30,1,16376,210,405,131.71223264267903,13.43,38.349999999999994,40.8,74.19,35.9,72.67,0.0,0.0,0.0,0.0
1760183397.626946,2025-10-11 19:49:57.626,12.53,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,8.08,0,31,1,16376,210,405,9.19,0,30,1,16376,210,405,138.52096366859627,14.14,38.349999999999994,40.8,167.48,35.9,71.88,0.0,0.0,0.0,0.0
1760183397.9578342,2025-10-11 19:49:57.957,12.52,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,8.08,0,31,1,16376,210,405,9.19,0,30,1,16376,210,405,131.14736589730282,13.36,38.349999999999994,40.8,167.48,35.9,71.88,0.0,0.0,0.0,0.0
1760183398.3077142,2025-10-11 19:49:58.307,12.52,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,9.19,0,30,1,16376,210,405,142.1864531234537,14.51,38.349999999999994,40.8,80.59,35.9,71.66,0.0,0.0,0.0,0.0
1760183398.6931162,2025-10-11 19:49:58.693,12.49,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,9.23,0,30,1,16376,210,405,135.91453342887226,13.93,38.4,40.8,80.59,36.0,71.66,0.0,0.0,0.0,0.0
1760183399.3562593,2025-10-11 19:49:59.356,12.49,0,32,1,16376,210,405,5.89,0,33,1,16376,210,405,7.92,0,31,1,16376,210,405,9.23,0,30,1,16376,210,405,129.31635992412308,13.23,38.4,40.8,119.09,36.0,64.69,0.0,0.0,0.0,0.0
1760183399.6939845,2025-10-11 19:49:59.693,12.49,0,32,1,16376,210,405,5.89,0,33,1,16376,210,405,7.92,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,133.66306954260205,13.64,38.4,40.8,119.09,36.0,64.69,0.0,0.0,0.0,0.0
1760183400.0311656,2025-10-11 19:50:00.031,12.44,0,32,1,16376,210,405,5.89,0,33,1,16376,210,405,7.92,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,143.14245434111112,14.6,38.4,40.8,73.47,36.0,71.08,0.0,0.0,0.0,0.0
1760183400.3614068,2025-10-11 19:50:00.361,12.44,0,32,1,16376,210,405,5.9,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,133.40337835372333,13.75,38.4,40.8,73.47,36.0,71.08,0.0,0.0,0.0,0.0
1760183400.7024052,2025-10-11 19:50:00.702,12.44,0,32,1,16376,210,405,5.9,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,129.8844507063992,13.35,38.4,40.8,83.28,36.0,69.17,0.0,0.0,0.0,0.0
1760183401.0318577,2025-10-11 19:50:01.031,12.52,0,32,1,16376,210,405,5.9,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,143.58950651400485,14.71,38.4,40.8,83.28,36.0,69.17,0.0,0.0,0.0,0.0
1760183401.361166,2025-10-11 19:50:01.361,12.52,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,129.21952507218595,13.27,38.4,40.8,84.5,36.0,55.47,0.0,0.0,0.0,0.0
1760183401.7112865,2025-10-11 19:50:01.711,12.52,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.14,0,30,1,16376,210,405,129.69616437187122,13.31,38.4,40.8,84.5,36.0,55.47,0.0,0.0,0.0,0.0
1760183402.054155,2025-10-11 19:50:02.054,12.64,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.14,0,30,1,16376,210,405,128.35667796490884,13.19,38.4,40.8,71.41,36.0,63.55,0.0,0.0,0.0,0.0
1760183402.3931534,2025-10-11 19:50:02.393,12.64,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.08,0,31,1,16376,210,405,9.14,0,30,1,16376,210,405,126.15136197215432,13.05,38.3,40.6,71.41,36.0,63.55,0.0,0.0,0.0,0.0
1760183402.74633,2025-10-11 19:50:02.746,12.64,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.08,0,31,1,16376,210,405,8.99,0,30,1,16376,210,405,132.16005992187573,13.62,38.2,40.4,66.95,36.0,71.48,0.0,0.0,0.0,0.0
1760183403.084293,2025-10-11 19:50:03.084,12.62,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.08,0,31,1,16376,210,405,8.99,0,30,1,16376,210,405,126.63714447451031,13.17,38.1,40.2,66.95,36.0,71.48,0.0,0.0,0.0,0.0
1760183403.4344904,2025-10-11 19:50:03.434,12.62,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,8.99,0,30,1,16376,210,405,127.67875063897588,13.16,38.05,40.1,60.83,36.0,69.96,0.0,0.0,0.0,0.0
1760183403.7855692,2025-10-11 19:50:03.785,12.62,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,8.9,0,30,1,16376,210,405,125.89411616195783,12.98,38.0,40.0,60.83,36.0,69.96,0.0,0.0,0.0,0.0
1760183404.1422374,2025-10-11 19:50:04.142,12.51,0,32,1,16376,210,405,5.68,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,8.9,0,30,1,16376,210,405,129.23235351374473,13.32,37.95,39.9,73.32,36.0,65.08,0.0,0.0,0.0,0.0
1760183404.4919202,2025-10-11 19:50:04.491,12.51,0,32,1,16376,210,405,5.68,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.9,0,30,1,16376,210,405,136.54604752752255,14.06,37.95,39.9,73.32,36.0,65.08,0.0,0.0,0.0,0.0
1760183404.8394303,2025-10-11 19:50:04.839,12.51,0,32,1,16376,210,405,5.68,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.82,0,30,1,16376,210,405,132.85212975036174,13.72,37.95,39.9,67.47,36.0,82.98,0.0,0.0,0.0,0.0
1760183405.1877615,2025-10-11 19:50:05.187,12.46,0,32,1,16376,210,405,5.7,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.82,0,30,1,16376,210,405,125.96242188026544,12.92,37.95,39.9,64.49,36.0,63.74,0.0,0.0,0.0,0.0
1760183405.5402389,2025-10-11 19:50:05.540,12.46,0,32,1,16376,210,405,5.7,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,8.87,0,30,1,16376,210,405,125.07607783970461,12.89,37.95,39.9,64.49,36.0,63.74,0.0,0.0,0.0,0.0
1760183405.9051344,2025-10-11 19:50:05.905,12.47,0,32,1,16376,210,405,5.7,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,8.87,0,30,1,16376,210,405,139.23405242271713,14.35,37.9,39.9,71.62,35.9,67.97,0.0,0.0,0.0,0.0
1760183406.2537248,2025-10-11 19:50:06.253,12.47,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,8.87,0,30,1,16376,210,405,125.56331752324716,12.95,37.849999999999994,39.8,71.62,35.9,67.97,0.0,0.0,0.0,0.0
1760183406.603992,2025-10-11 19:50:06.603,12.47,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,8.95,0,30,1,16376,210,405,132.54670658366206,13.62,37.849999999999994,39.8,84.44,35.9,71.96,0.0,0.0,0.0,0.0
1760183406.946782,2025-10-11 19:50:06.946,12.52,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,8.95,0,30,1,16376,210,405,138.14945420458446,14.2,37.9,39.9,84.44,35.9,71.96,0.0,0.0,0.0,0.0
1760183407.2849672,2025-10-11 19:50:07.284,12.52,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,7.93,0,31,1,16376,210,405,8.95,0,30,1,16376,210,405,129.42457105322765,13.29,38.15,40.5,55.64,35.8,71.06,0.0,0.0,0.0,0.0
1760183407.9906044,2025-10-11 19:50:07.990,12.53,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,7.93,0,31,1,16376,210,405,8.97,0,30,1,16376,210,405,131.53821488467773,13.53,38.2,40.6,55.64,35.8,71.06,0.0,0.0,0.0,0.0
1760183408.4211202,2025-10-11 19:50:08.421,12.53,0,32,1,16376,210,405,5.82,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,8.97,0,30,1,16376,210,405,130.4920022207472,13.47,38.2,40.6,100.39,35.8,75.4,0.0,0.0,0.0,0.0
1760183408.765197,2025-10-11 19:50:08.765,12.53,0,32,1,16376,210,405,5.82,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,8.97,0,30,1,16376,210,405,135.68613281330582,14.01,38.099999999999994,40.4,78.6,35.8,73.75,0.0,0.0,0.0,0.0
1760183409.115024,2025-10-11 19:50:09.115,12.54,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,8.97,0,30,1,16376,210,405,138.40748176648975,14.25,38.099999999999994,40.4,78.6,35.8,73.75,0.0,0.0,0.0,0.0
1760183409.4677737,2025-10-11 19:50:09.467,12.54,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.97,0,30,1,16376,210,405,137.13054090295734,14.1,37.95,40.1,50.8,35.8,68.25,0.0,0.0,0.0,0.0
1760183409.8056571,2025-10-11 19:50:09.805,12.54,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.94,0,30,1,16376,210,405,141.5527450207191,14.54,38.15,40.5,50.8,35.8,68.25,0.0,0.0,0.0,0.0
1760183410.142594,2025-10-11 19:50:10.142,12.55,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,8.94,0,30,1,16376,210,405,140.58848234265656,14.43,38.3,40.8,50.8,35.8,68.25,0.0,0.0,0.0,0.0
1760183410.459189,2025-10-11 19:50:10.459,12.55,0,32,1,16376,210,405,5.8,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,8.94,0,30,1,16376,210,405,127.85750669331607,13.1,38.3,40.8,67.48,35.8,67.06,0.0,0.0,0.0,0.0
1760183410.80409,2025-10-11 19:50:10.804,12.49,0,32,1,16376,210,405,5.8,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,8.98,0,30,1,16376,210,405,139.80027377848555,14.22,38.3,40.8,73.98,35.8,72.29,0.0,0.0,0.0,0.0
1760183411.4316094,2025-10-11 19:50:11.431,12.49,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,7.93,0,31,1,16376,210,405,8.98,0,30,1,16376,210,405,129.88314682848636,13.25,38.3,40.8,73.98,35.8,72.29,0.0,0.0,0.0,0.0
1760183411.7651727,2025-10-11 19:50:11.765,12.48,0,32,1,16376,210,405,5.78,0,33,1,16376,210,405,7.93,0,31,1,16376,210,405,9.12,0,30,1,16376,210,405,129.60837378441423,13.35,38.3,40.8,78.69,35.8,72.14,0.0,0.0,0.0,0.0
1760183412.4993963,2025-10-11 19:50:12.499,12.48,0,32,1,16376,210,405,5.78,0,33,1,16376,210,405,7.87,0,31,1,16376,210,405,9.26,0,30,1,16376,210,405,135.3224883635784,13.92,38.3,40.8,67.13,35.8,71.33,0.0,0.0,0.0,0.0
1760183413.182962,2025-10-11 19:50:13.182,12.36,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,9.32,0,30,1,16376,210,405,130.1327462779704,13.4,38.349999999999994,40.8,66.54,35.9,63.67,0.0,0.0,0.0,0.0
1760183414.3211336,2025-10-11 19:50:14.321,12.36,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,7.92,0,31,1,16376,210,405,9.32,0,30,1,16376,210,405,129.16723858184955,13.28,38.349999999999994,40.8,66.54,35.9,63.67,0.0,0.0,0.0,0.0
1760183414.6689072,2025-10-11 19:50:14.668,12.39,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,7.92,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,135.05886848087783,13.91,38.4,40.9,79.09,35.9,68.97,0.0,0.0,0.0,0.0
1760183415.532547,2025-10-11 19:50:15.532,12.48,0,32,1,16376,210,405,5.83,0,33,1,16376,210,405,7.96,0,31,1,16376,210,405,9.23,0,30,1,16376,210,405,130.33247756756631,13.42,38.4,40.9,62.72,35.9,62.72,0.0,0.0,0.0,0.0
1760183416.4144855,2025-10-11 19:50:16.414,12.48,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,9.23,0,30,1,16376,210,405,130.44474264400114,13.41,38.4,40.9,62.72,35.9,62.72,0.0,0.0,0.0,0.0
1760183416.744969,2025-10-11 19:50:16.744,12.48,0,32,1,16376,210,405,5.79,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,9.11,0,30,1,16376,210,405,140.74314716072342,14.47,38.4,40.9,62.72,35.9,62.72,0.0,0.0,0.0,0.0
1760183417.0687025,2025-10-11 19:50:17.068,12.5,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,9.11,0,30,1,16376,210,405,130.49276475118134,13.39,38.4,40.9,71.84,35.9,66.05,0.0,0.0,0.0,0.0
1760183417.7248535,2025-10-11 19:50:17.724,12.5,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,9.01,0,30,1,16376,210,405,130.29009581954628,13.37,38.4,40.9,71.84,35.9,66.05,0.0,0.0,0.0,0.0
1760183418.0528295,2025-10-11 19:50:18.052,12.47,0,32,1,16376,210,405,5.77,0,33,1,16376,210,405,8.02,0,31,1,16376,210,405,9.01,0,30,1,16376,210,405,129.22479492073265,13.4,38.4,40.9,76.29,35.9,68.42,0.0,0.0,0.0,0.0
1760183418.3832421,2025-10-11 19:50:18.383,12.47,0,32,1,16376,210,405,5.8,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.01,0,30,1,16376,210,405,138.58928322004968,14.14,38.4,40.9,76.29,35.9,68.42,0.0,0.0,0.0,0.0
1760183418.7311895,2025-10-11 19:50:18.731,12.45,0,32,1,16376,210,405,5.8,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.19,0,30,1,16376,210,405,128.98804398447587,13.27,38.45,40.9,57.74,36.0,68.3,0.0,0.0,0.0,0.0
1760183419.3702464,2025-10-11 19:50:19.370,12.45,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.19,0,30,1,16376,210,405,137.66236822793675,14.19,38.45,40.9,57.74,36.0,68.3,0.0,0.0,0.0,0.0
1760183419.714478,2025-10-11 19:50:19.714,12.45,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.39,0,30,1,16376,210,405,124.3524465079003,12.83,38.4,40.8,71.7,36.0,68.91,0.0,0.0,0.0,0.0
1760183420.064347,2025-10-11 19:50:20.064,12.56,0,32,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,31,1,16376,210,405,9.39,0,30,1,16376,210,405,140.27543688760548,14.45,38.25,40.5,71.7,36.0,68.91,0.0,0.0,0.0,0.0
1760183420.4340386,2025-10-11 19:50:20.434,12.56,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,7.97,0,31,1,16376,210,405,9.39,0,30,1,16376,210,405,126.07773375652681,12.97,38.2,40.4,63.96,36.0,67.93,0.0,0.0,0.0,0.0
1760183420.8000054,2025-10-11 19:50:20.800,12.56,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,7.97,0,31,1,16376,210,405,9.32,0,30,1,16376,210,405,126.00032552188956,12.97,38.1,40.2,63.96,36.0,67.93,0.0,0.0,0.0,0.0
1760183421.149474,2025-10-11 19:50:21.149,12.56,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,7.97,0,31,1,16376,210,405,9.32,0,30,1,16376,210,405,135.7898645823434,13.98,38.05,40.1,67.08,36.0,77.32,0.0,0.0,0.0,0.0
1760183421.4984713,2025-10-11 19:50:21.498,12.56,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,7.88,0,31,1,16376,210,405,9.32,0,30,1,16376,210,405,135.2485970601903,13.94,38.0,40.0,67.75,36.0,69.99,0.0,0.0,0.0,0.0
1760183421.837948,2025-10-11 19:50:21.837,12.56,0,32,1,16376,210,405,5.91,0,33,1,16376,210,405,7.88,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,137.33371798421047,14.15,38.0,40.0,67.75,36.0,69.99,0.0,0.0,0.0,0.0
1760183422.1892896,2025-10-11 19:50:22.189,12.45,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,7.88,0,31,1,16376,210,405,9.31,0,30,1,16376,210,405,138.0074313092201,14.12,38.0,40.0,81.41,36.0,71.21,0.0,0.0,0.0,0.0
1760183422.5432334,2025-10-11 19:50:22.543,12.45,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,9.21,0,30,1,16376,210,405,128.0933899644352,13.22,38.0,40.0,81.41,36.0,71.21,0.0,0.0,0.0,0.0
1760183422.8907993,2025-10-11 19:50:22.890,12.45,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,8.01,0,31,1,16376,210,405,9.21,0,30,1,16376,210,405,138.5637166276246,14.24,38.0,40.0,71.34,36.0,64.19,0.0,0.0,0.0,0.0
1760183423.241287,2025-10-11 19:50:23.241,12.39,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.21,0,30,1,16376,210,405,136.09813769564423,14.01,38.0,40.0,71.34,36.0,64.19,0.0,0.0,0.0,0.0
1760183423.6604567,2025-10-11 19:50:23.660,12.39,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.08,0,30,1,16376,210,405,126.60223484133532,13.03,38.05,40.0,58.7,36.1,65.47,0.0,0.0,0.0,0.0
1760183424.0069563,2025-10-11 19:50:24.006,12.41,0,32,1,16376,210,405,5.85,0,33,1,16376,210,405,8.06,0,31,1,16376,210,405,9.08,0,30,1,16376,210,405,125.55318174400892,12.95,38.0,40.0,58.7,36.0,65.47,0.0,0.0,0.0,0.0
1760183424.3562741,2025-10-11 19:50:24.356,12.41,0,32,1,16376,210,405,5.86,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,9.08,0,30,1,16376,210,405,125.59330817873239,12.93,38.0,40.0,57.7,36.0,71.7,0.0,0.0,0.0,0.0
1760183424.7044477,2025-10-11 19:50:24.704,12.41,0,32,1,16376,210,405,5.86,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,9.11,0,30,1,16376,210,405,126.74618978372293,13.05,38.0,40.0,65.69,36.0,65.07,0.0,0.0,0.0,0.0
1760183425.0510912,2025-10-11 19:50:25.051,12.49,0,32,1,16376,210,405,5.86,0,33,1,16376,210,405,7.91,0,31,1,16376,210,405,9.11,0,30,1,16376,210,405,130.61810058440577,13.45,37.9,39.8,65.69,36.0,65.07,0.0,0.0,0.0,0.0
1760183425.4031053,2025-10-11 19:50:25.403,12.49,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,7.89,0,31,1,16376,210,405,9.11,0,30,1,16376,210,405,128.7158711440318,13.3,37.95,39.9,79.47,36.0,69.68,0.0,0.0,0.0,0.0
1760183425.8678198,2025-10-11 19:50:25.867,12.49,0,32,1,16376,210,405,5.81,0,33,1,16376,210,405,7.89,0,31,1,16376,210,405,9.21,0,30,1,16376,210,405,147.68313173498038,15.16,38.25,40.5,79.47,36.0,69.68,0.0,0.0,0.0,0.0
1760183426.2083561,2025-10-11 19:50:26.208,12.54,0,32,1,16376,210,405,5.78,0,33,1,16376,210,405,7.89,0,31,1,16376,210,405,9.21,0,30,1,16376,210,405,141.26617681234418,14.53,38.25,40.5,83.65,36.0,67.98,0.0,0.0,0.0,0.0
1760183426.5500343,2025-10-11 19:50:26.550,12.54,0,32,1,16376,210,405,5.78,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.15,0,30,1,16376,210,405,142.83744598812922,14.66,38.25,40.5,83.65,36.0,67.98,0.0,0.0,0.0,0.0
1760183426.8926575,2025-10-11 19:50:26.892,12.54,0,32,1,16376,210,405,5.78,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.15,0,30,1,16376,210,405,129.39068894888308,13.32,38.25,40.5,83.65,36.0,67.98,0.0,0.0,0.0,0.0
1760183427.2407458,2025-10-11 19:50:27.240,12.48,0,32,1,16376,210,405,5.75,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.15,0,30,1,16376,210,405,128.376249264408,13.23,38.25,40.5,83.45,36.0,73.78,0.0,0.0,0.0,0.0
1760183427.589253,2025-10-11 19:50:27.589,12.48,0,32,1,16376,210,405,5.75,0,33,1,16376,210,405,8.11,0,31,1,16376,210,405,9.16,0,30,1,16376,210,405,132.54585622957805,13.65,38.1,40.2,71.35,36.0,70.66,0.0,0.0,0.0,0.0
1760183427.9367802,2025-10-11 19:50:27.936,12.35,0,32,1,16376,210,405,5.75,0,33,1,16376,210,405,8.11,0,31,1,16376,210,405,9.16,0,30,1,16376,210,405,135.16762149319604,13.97,38.0,40.0,71.35,36.0,70.66,0.0,0.0,0.0,0.0
1760183428.3344386,2025-10-11 19:50:28.334,12.35,0,32,1,16376,210,405,5.71,0,33,1,16376,210,405,8.04,0,31,1,16376,210,405,9.16,0,30,1,16376,210,405,127.25888525468187,13.11,38.0,40.0,79.06,36.0,67.9,0.0,0.0,0.0,0.0
1760183428.6674142,2025-10-11 19:50:28.667,12.35,0,32,1,16376,210,405,5.71,0,33,1,16376,210,405,8.04,0,31,1,16376,210,405,9.3,0,30,1,16376,210,405,139.43569434591168,14.39,38.05,40.0,79.06,36.1,67.9,0.0,0.0,0.0,0.0
1760183429.0130928,2025-10-11 19:50:29.013,12.37,0,32,1,16376,210,405,5.71,0,33,1,16376,210,405,8.04,0,31,1,16376,210,405,9.3,0,30,1,16376,210,405,142.7928874435938,14.72,38.1,40.0,73.99,36.2,66.65,0.0,0.0,0.0,0.0
1760183429.4008305,2025-10-11 19:50:29.400,12.37,0,32,1,16376,210,405,5.73,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.3,0,30,1,16376,210,405,137.70973856729327,14.32,38.1,40.0,73.99,36.2,66.65,0.0,0.0,0.0,0.0
1760183429.7500176,2025-10-11 19:50:29.750,12.37,0,32,1,16376,210,405,5.73,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.28,0,30,1,16376,210,405,131.04135976901543,13.5,38.1,40.0,54.63,36.2,78.54,0.0,0.0,0.0,0.0
1760183430.1001852,2025-10-11 19:50:30.100,12.43,0,32,1,16376,210,405,5.73,0,33,1,16376,210,405,7.98,0,31,1,16376,210,405,9.28,0,30,1,16376,210,405,131.86901604919672,13.59,38.1,40.0,54.63,36.2,78.54,0.0,0.0,0.0,0.0
1760183430.4469151,2025-10-11 19:50:30.446,12.43,0,32,1,16376,210,405,5.75,0,33,1,16376,210,405,8.09,0,31,1,16376,210,405,9.28,0,30,1,16376,210,405,126.52254924289247,13.0,38.150000000000006,40.1,63.35,36.2,73.3,0.0,0.0,0.0,0.0
1760183430.7955413,2025-10-11 19:50:30.795,12.43,0,32,1,16376,210,405,5.75,0,33,1,16376,210,405,8.09,0,31,1,16376,210,405,9.26,0,30,1,16376,210,405,138.18210616213233,14.21,38.05,40.0,65.87,36.1,72.34,0.0,0.0,0.0,0.0
1760183431.1364913,2025-10-11 19:50:31.136,12.48,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,8.09,0,31,1,16376,210,405,9.26,0,30,1,16376,210,405,127.5198007612708,13.09,38.1,40.1,65.87,36.1,72.34,0.0,0.0,0.0,0.0
1760183431.4752235,2025-10-11 19:50:31.475,12.48,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,8.16,0,31,1,16376,210,405,9.26,0,30,1,16376,210,405,127.95597037007147,13.14,38.2,40.4,65.87,36.0,72.34,0.0,0.0,0.0,0.0
1760183431.8103402,2025-10-11 19:50:31.810,12.48,0,32,1,16376,210,405,5.72,0,33,1,16376,210,405,8.16,0,31,1,16376,210,405,9.25,0,30,1,16376,210,405,129.04614820472028,13.28,38.3,40.6,64.17,36.0,59.61,0.0,0.0,0.0,0.0
1760183432.2231848,2025-10-11 19:50:32.223,12.53,0,32,1,16376,210,405,5.76,0,33,1,16376,210,405,8.16,0,31,1,16376,210,405,9.25,0,30,1,16376,210,405,127.4692945536174,13.07,38.3,40.6,64.17,36.0,59.61,0.0,0.0,0.0,0.0
