timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760585323.7323015,2025-10-16 11:28:43.732,18.85,0,35,1,16376,210,405,13.16,0,36,1,16376,210,405,21.19,0,34,1,16376,210,405,16.33,0,32,1,16376,210,405,137.8880045854947,14.2,38.75,40.0,65.4,37.5,59.46
1760585324.0679004,2025-10-16 11:28:44.067,18.85,0,35,1,16376,210,405,13.16,0,36,1,16376,210,405,21.2,0,34,1,16376,210,405,16.28,0,32,1,16376,210,405,135.5083022403888,14.0,38.75,40.0,68.32,37.5,67.32
1760585324.4081008,2025-10-16 11:28:44.408,18.85,0,35,1,16376,210,405,13.16,0,36,1,16376,210,405,21.2,0,34,1,16376,210,405,16.28,0,32,1,16376,210,405,140.23643902466216,14.44,38.75,40.0,68.32,37.5,67.32
1760585324.751314,2025-10-16 11:28:44.751,18.92,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.28,0,32,1,16376,210,405,135.66458133643334,13.98,38.75,40.0,65.42,37.5,53.48
1760585325.087297,2025-10-16 11:28:45.087,18.92,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,137.5883191686369,14.19,38.75,40.0,65.42,37.5,53.48
1760585325.415097,2025-10-16 11:28:45.415,18.92,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,140.65185607802712,14.48,38.75,40.0,53.96,37.5,65.45
1760585325.753251,2025-10-16 11:28:45.753,18.84,0,35,1,16376,210,405,13.24,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,136.95977848507866,14.11,38.75,40.0,53.96,37.5,65.45
1760585326.089569,2025-10-16 11:28:46.089,18.84,0,35,1,16376,210,405,13.24,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.44,0,32,1,16376,210,405,144.2906318336002,14.93,38.75,40.0,70.44,37.5,67.75
1760585326.4304395,2025-10-16 11:28:46.430,18.84,0,35,1,16376,210,405,13.24,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.44,0,32,1,16376,210,405,137.7320798892265,14.19,38.75,40.0,70.44,37.5,67.75
1760585326.7679815,2025-10-16 11:28:46.767,18.86,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.44,0,32,1,16376,210,405,137.77968876296532,14.19,38.75,40.0,68.47,37.5,65.31
1760585327.1043253,2025-10-16 11:28:47.104,18.86,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,144.34508486312367,14.88,38.75,40.0,68.47,37.5,65.31
1760585327.4426937,2025-10-16 11:28:47.442,18.86,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,137.12419182672224,14.12,38.75,40.0,70.77,37.5,67.95
1760585327.7776203,2025-10-16 11:28:47.777,18.98,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,143.4093687283568,14.78,38.75,40.0,67.32,37.5,70.97
1760585328.1253698,2025-10-16 11:28:48.125,18.98,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.28,0,32,1,16376,210,405,141.91512569929523,14.7,38.75,40.0,67.32,37.5,70.97
1760585328.4643006,2025-10-16 11:28:48.464,19.01,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.28,0,32,1,16376,210,405,133.54504506374258,13.77,38.75,40.0,66.98,37.5,60.27
1760585328.9195366,2025-10-16 11:28:48.919,19.01,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.22,0,32,1,16376,210,405,139.43770179653202,14.37,38.7,40.0,66.98,37.4,60.27
1760585329.2575054,2025-10-16 11:28:49.257,19.01,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.22,0,32,1,16376,210,405,130.95665309561252,13.5,38.7,40.0,67.21,37.4,58.77
1760585329.5952322,2025-10-16 11:28:49.595,18.93,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.22,0,32,1,16376,210,405,139.38712832946624,14.42,38.7,40.0,67.21,37.4,58.77
1760585329.9324691,2025-10-16 11:28:49.932,18.93,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.25,0,32,1,16376,210,405,140.1022501587275,14.42,38.7,40.0,61.74,37.4,65.44
1760585330.27045,2025-10-16 11:28:50.270,18.93,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.25,0,32,1,16376,210,405,142.59111189937144,14.74,38.7,40.0,61.74,37.4,65.44
1760585330.6110823,2025-10-16 11:28:50.611,18.82,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.25,0,32,1,16376,210,405,141.7676742836307,14.68,38.7,40.0,79.49,37.4,68.04
1760585330.9458377,2025-10-16 11:28:50.945,18.82,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,137.4535635077995,14.22,38.7,40.0,79.49,37.4,68.04
