timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760889757.7387023,2025-10-20 00:02:37.738,171.51,95,56,14542,16376,2760,11251,163.37,96,56,14542,16376,2760,11251,175.33,97,54,14542,16376,2715,11251,166.05,95,50,14542,16376,2715,11251,179.77124635346604,18.44,43.85,47.6,98.31,40.1,105.73
1760889758.0712004,2025-10-20 00:02:38.071,171.51,95,56,14542,16376,2760,11251,163.85,96,57,14542,16376,2760,11251,175.33,97,54,14542,16376,2715,11251,166.21,96,51,14542,16376,2715,11251,180.0178247827998,18.49,43.8,47.5,99.68,40.1,105.76
1760889758.402008,2025-10-20 00:02:38.402,172.32,96,56,14542,16376,2760,11251,163.85,96,57,14542,16376,2760,11251,176.11,97,54,14542,16376,2715,11251,167.1,96,51,14542,16376,2715,11251,181.94134536716848,18.77,43.8,47.5,99.68,40.1,105.76
1760889758.7401986,2025-10-20 00:02:38.740,172.82,96,57,14542,16376,2760,11251,164.14,96,57,14542,16376,2760,11251,176.45,97,54,14542,16376,2715,11251,167.1,96,51,14542,16376,2715,11251,181.62428845964035,18.69,43.8,47.5,91.66,40.1,87.47
1760889759.0931344,2025-10-20 00:02:39.093,172.85,96,57,14542,16376,2760,11251,164.23,97,57,14542,16376,2760,11251,176.45,97,54,14542,16376,2715,11251,167.18,96,51,14542,16376,2715,11251,184.20228056060733,18.91,43.8,47.5,91.66,40.1,87.47
1760889759.449823,2025-10-20 00:02:39.449,172.85,96,57,14542,16376,2760,11251,164.23,97,57,14542,16376,2760,11251,176.34,97,54,14542,16376,2715,11251,166.95,96,51,14542,16376,2715,11251,180.97312194194564,18.61,43.8,47.5,91.66,40.1,87.47
1760889759.8001099,2025-10-20 00:02:39.800,172.52,96,57,14542,16376,2760,11251,164.47,97,57,14542,16376,2760,11251,176.11,98,54,14542,16376,2715,11251,166.99,96,51,14542,16376,2715,11251,178.33420301304506,18.3,43.8,47.5,87.58,40.1,93.88
1760889760.1537206,2025-10-20 00:02:40.153,172.41,96,57,14542,16376,2760,11251,164.29,96,57,14542,16376,2760,11251,176.15,98,54,14542,16376,2715,11251,166.99,96,51,14542,16376,2715,11251,183.31440025103564,18.84,43.75,47.4,87.58,40.1,93.88
1760889760.515263,2025-10-20 00:02:40.515,172.41,96,57,14542,16376,2760,11251,164.11,96,57,14542,16376,2760,11251,176.15,98,54,14542,16376,2715,11251,166.88,96,51,14542,16376,2715,11251,180.3786238967434,18.5,43.55,47.2,95.33,39.9,85.29
1760889760.868384,2025-10-20 00:02:40.868,172.77,96,57,14542,16376,2760,11251,164.11,96,57,14542,16376,2760,11251,176.48,97,54,14542,16376,2715,11251,167.54,95,52,14542,16376,2715,11251,180.2255240371059,18.37,43.3,47.2,95.33,39.4,85.29
1760889761.2282336,2025-10-20 00:02:41.228,173.65,95,57,14542,16376,2760,11251,164.58,97,57,14542,16376,2760,11251,176.89,97,55,14542,16376,2715,11251,167.54,95,52,14542,16376,2715,11251,180.96267787583125,18.69,43.05,47.1,89.99,39.0,86.01
1760889761.5705824,2025-10-20 00:02:41.570,174.1,95,57,14542,16376,2760,11251,165.21,97,57,14542,16376,2760,11251,176.89,97,55,14542,16376,2715,11251,167.83,95,52,14542,16376,2715,11251,178.76940583106008,18.33,42.95,47.1,89.99,38.8,86.01
1760889761.902738,2025-10-20 00:02:41.902,174.1,95,57,14542,16376,2760,11251,165.21,97,57,14542,16376,2760,11251,177.31,98,54,14542,16376,2715,11251,167.94,96,52,14542,16376,2715,11251,180.58876998614642,18.56,42.95,47.1,89.99,38.8,86.01
1760889762.236673,2025-10-20 00:02:42.236,173.77,96,57,14542,16376,2760,11251,165.02,96,57,14542,16376,2760,11251,177.09,98,55,14542,16376,2715,11251,167.94,96,52,14542,16376,2715,11251,179.6346093939272,18.47,42.95,47.1,92.2,38.8,90.49
1760889762.584962,2025-10-20 00:02:42.584,173.59,96,57,14542,16376,2760,11251,165.04,96,58,14542,16376,2760,11251,177.09,98,55,14542,16376,2715,11251,168.02,96,52,14542,16376,2715,11251,180.40531644931588,18.54,42.95,47.1,92.2,38.8,90.49
1760889762.910301,2025-10-20 00:02:42.910,173.59,96,57,14542,16376,2760,11251,165.04,96,58,14542,16376,2760,11251,177.48,98,55,14542,16376,2715,11251,168.05,95,52,14542,16376,2715,11251,178.9438901468437,18.33,42.95,47.1,95.34,38.8,81.45
1760889763.2474213,2025-10-20 00:02:43.247,173.86,96,57,14542,16376,2760,11251,165.18,96,58,14542,16376,2760,11251,177.43,98,55,14542,16376,2715,11251,168.05,95,52,14542,16376,2715,11251,180.08770446049655,18.54,42.95,47.1,95.34,38.8,81.45
1760889763.5942469,2025-10-20 00:02:43.594,174.04,96,58,14542,16376,2760,11251,165.4,96,58,14542,16376,2760,11251,177.43,98,55,14542,16376,2715,11251,168.28,95,52,14542,16376,2715,11251,180.05519165453663,18.43,42.9,47.0,95.34,38.8,81.45
1760889763.9448078,2025-10-20 00:02:43.944,174.04,96,58,14542,16376,2760,11251,165.4,96,58,14542,16376,2760,11251,177.42,97,55,14542,16376,2715,11251,168.21,96,52,14542,16376,2715,11251,179.595522327157,18.49,42.9,47.0,105.25,38.8,78.72
1760889764.2553222,2025-10-20 00:02:44.255,174.1,96,58,14542,16376,2760,11251,165.33,96,58,14542,16376,2760,11251,177.34,97,55,14542,16376,2715,11251,168.26,96,52,14542,16376,2715,11251,181.68758510300324,18.73,42.849999999999994,46.9,105.25,38.8,78.72
1760889764.6159444,2025-10-20 00:02:44.615,174.03,96,58,14542,16376,2760,11251,165.48,96,58,14542,16376,2760,11251,177.34,97,55,14542,16376,2715,11251,168.26,96,52,14542,16376,2715,11251,180.49559529347795,18.52,42.849999999999994,46.9,105.25,38.8,78.72
1760889764.9486334,2025-10-20 00:02:44.948,174.03,96,58,14542,16376,2760,11251,165.48,96,58,14542,16376,2760,11251,177.23,98,55,14542,16376,2715,11251,168.51,96,52,14542,16376,2715,11251,178.44905211411233,18.46,42.849999999999994,46.9,96.58,38.8,121.08
1760889765.291605,2025-10-20 00:02:45.291,174.09,96,58,14542,16376,2760,11251,165.53,96,58,14542,16376,2760,11251,177.77,98,55,14542,16376,2715,11251,168.91,96,53,14542,16376,2715,11251,184.5444411169192,18.91,42.849999999999994,46.9,96.58,38.8,121.08
1760889765.6580808,2025-10-20 00:02:45.658,174.35,96,58,14542,16376,2760,11251,165.53,96,58,14542,16376,2760,11251,178.66,97,55,14542,16376,2715,11251,168.91,96,53,14542,16376,2715,11251,179.1193783463549,18.37,42.9,47.0,91.34,38.8,80.77
1760889765.9890943,2025-10-20 00:02:45.989,174.35,96,58,14542,16376,2760,11251,166.09,97,58,14542,16376,2760,11251,178.66,97,55,14542,16376,2715,11251,169.22,96,53,14542,16376,2715,11251,180.52825194153027,18.55,43.0,47.2,91.34,38.8,80.77
1760889766.329109,2025-10-20 00:02:46.329,174.99,96,58,14542,16376,2760,11251,166.09,97,58,14542,16376,2760,11251,179.1,97,55,14542,16376,2715,11251,169.74,96,53,14542,16376,2715,11251,177.94821175906984,18.36,43.0,47.2,104.56,38.8,83.86
1760889766.6715105,2025-10-20 00:02:46.671,173.31,96,57,14542,16376,2760,11251,164.84,97,58,14542,16376,2760,11251,175.68,96,55,14542,16376,2715,11251,169.74,96,53,14542,16376,2715,11251,177.98930077067817,18.38,43.099999999999994,47.4,104.56,38.8,83.86
1760889767.0135603,2025-10-20 00:02:47.013,173.31,96,57,14542,16376,2760,11251,159.05,96,57,14542,16376,2760,11251,175.68,96,55,14542,16376,2715,11251,165.48,95,52,14542,16376,2715,11251,181.4330506992321,18.68,43.099999999999994,47.4,119.78,38.8,109.97
1760889767.3332288,2025-10-20 00:02:47.333,167.39,95,57,14542,16376,2760,11251,159.05,96,57,14542,16376,2760,11251,169.68,96,55,14542,16376,2715,11251,159.31,95,52,14542,16376,2715,11251,182.74189977057566,18.77,43.099999999999994,47.4,119.78,38.8,109.97
1760889767.6926177,2025-10-20 00:02:47.692,162.08,95,57,14542,16376,2760,11251,153.69,96,57,14542,16376,2760,11251,165.67,96,55,14542,16376,2715,11251,159.31,95,52,14542,16376,2715,11251,181.12178433365398,18.63,43.099999999999994,47.4,86.95,38.8,108.67
1760889768.0526881,2025-10-20 00:02:48.052,162.08,95,57,14542,16376,2760,11251,153.5,96,57,14542,16376,2760,11251,165.67,96,55,14542,16376,2715,11251,156.32,95,52,14542,16376,2715,11251,178.69794555082345,18.39,43.099999999999994,47.4,86.95,38.8,108.67
1760889768.369858,2025-10-20 00:02:48.369,161.98,95,57,14542,16376,2760,11251,153.5,96,57,14542,16376,2760,11251,165.43,96,55,14542,16376,2715,11251,156.26,95,52,14542,16376,2715,11251,178.51260670904628,18.36,43.099999999999994,47.4,86.95,38.8,108.67
1760889768.7025614,2025-10-20 00:02:48.702,162.03,95,57,14542,16376,2760,11251,153.57,96,57,14542,16376,2760,11251,165.65,96,55,14542,16376,2715,11251,156.26,95,52,14542,16376,2715,11251,178.03652549412882,18.27,43.15,47.5,115.33,38.8,113.12
1760889769.0463545,2025-10-20 00:02:49.046,162.03,95,57,14542,16376,2760,11251,153.7,96,57,14542,16376,2760,11251,165.65,96,55,14542,16376,2715,11251,156.49,95,52,14542,16376,2715,11251,178.00749947833776,18.29,43.15,47.5,115.33,38.8,113.12
1760889769.3743196,2025-10-20 00:02:49.374,162.22,95,57,14542,16376,2760,11251,153.7,96,57,14542,16376,2760,11251,165.75,96,55,14542,16376,2715,11251,156.8,95,52,14542,16376,2715,11251,173.4456958724631,17.8,43.15,47.5,85.85,38.8,85.76
1760889769.7170665,2025-10-20 00:02:49.717,161.81,95,57,14542,16376,2760,11251,153.56,96,57,14542,16376,2760,11251,165.09,96,55,14542,16376,2715,11251,156.8,95,52,14542,16376,2715,11251,180.6612540942417,18.65,43.15,47.5,85.85,38.8,85.76
1760889770.0713692,2025-10-20 00:02:50.071,161.81,95,57,14542,16376,2760,11251,152.43,96,57,14542,16376,2760,11251,165.09,96,55,14542,16376,2715,11251,156.01,95,52,14542,16376,2715,11251,178.45550017238,18.27,43.15,47.5,81.02,38.8,83.4
1760889770.408443,2025-10-20 00:02:50.408,160.49,95,57,14542,16376,2760,11251,152.43,96,57,14542,16376,2760,11251,163.96,96,55,14542,16376,2715,11251,154.89,95,52,14542,16376,2715,11251,180.71007570642206,18.56,43.15,47.5,81.02,38.8,83.4
1760889770.7388916,2025-10-20 00:02:50.738,159.66,95,57,14542,16376,2760,11251,151.56,96,57,14542,16376,2760,11251,163.36,96,55,14542,16376,2715,11251,154.89,95,52,14542,16376,2715,11251,180.53511016294362,18.51,43.15,47.5,91.01,38.8,98.17
1760889771.0733545,2025-10-20 00:02:51.073,159.66,95,57,14542,16376,2760,11251,151.61,96,57,14542,16376,2760,11251,163.36,96,55,14542,16376,2715,11251,154.56,95,52,14542,16376,2715,11251,179.70285607642018,18.48,43.15,47.5,91.01,38.8,98.17
1760889771.398054,2025-10-20 00:02:51.398,159.82,95,57,14542,16376,2760,11251,151.61,96,57,14542,16376,2760,11251,163.82,96,55,14542,16376,2715,11251,154.8,95,52,14542,16376,2715,11251,178.17409796585028,18.28,43.15,47.5,89.93,38.8,87.6
1760889771.7357397,2025-10-20 00:02:51.735,160.2,95,57,14542,16376,2760,11251,151.91,96,57,14542,16376,2760,11251,164.07,96,55,14542,16376,2715,11251,154.8,95,52,14542,16376,2715,11251,177.39004957091308,18.19,43.15,47.5,89.93,38.8,87.6
1760889772.0957704,2025-10-20 00:02:52.095,160.25,96,57,14542,16376,2760,11251,152.05,96,57,14542,16376,2760,11251,164.07,96,55,14542,16376,2715,11251,155.05,95,52,14542,16376,2715,11251,183.9225484878137,18.85,43.15,47.5,89.93,38.8,87.6
1760889772.4180677,2025-10-20 00:02:52.418,160.25,96,57,14542,16376,2760,11251,152.05,96,57,14542,16376,2760,11251,164.07,96,55,14542,16376,2715,11251,155.02,95,52,14542,16376,2715,11251,176.24285577274287,18.13,43.15,47.5,89.9,38.8,95.13
1760889772.7563121,2025-10-20 00:02:52.756,159.42,96,57,14542,16376,2760,11251,151.39,96,58,14542,16376,2760,11251,163.11,97,55,14542,16376,2715,11251,155.02,95,52,14542,16376,2715,11251,182.01407563156224,18.65,43.0,47.2,89.9,38.8,95.13
1760889773.0881672,2025-10-20 00:02:53.088,158.7,96,57,14542,16376,2760,11251,150.77,95,58,14542,16376,2760,11251,163.11,97,55,14542,16376,2715,11251,154.25,96,52,14542,16376,2715,11251,180.22786771063852,18.48,42.9,47.0,99.54,38.8,96.24
1760889773.4224024,2025-10-20 00:02:53.422,158.7,96,57,14542,16376,2760,11251,150.77,95,58,14542,16376,2760,11251,162.45,97,55,14542,16376,2715,11251,153.51,96,52,14542,16376,2715,11251,178.2528305739255,18.37,42.9,47.0,99.54,38.8,96.24
1760889773.7572923,2025-10-20 00:02:53.757,158.91,96,57,14542,16376,2760,11251,150.92,95,58,14542,16376,2760,11251,162.73,97,55,14542,16376,2715,11251,153.51,96,52,14542,16376,2715,11251,164.0409538621805,16.83,42.9,47.0,98.54,38.8,73.7
1760889774.0901234,2025-10-20 00:02:54.090,137.23,0,53,14542,16376,2760,11251,132.48,0,54,14542,16376,2760,11251,162.73,97,55,14542,16376,2715,11251,153.88,96,52,14542,16376,2715,11251,161.334303274645,16.56,43.0,47.0,98.54,39.0,73.7
1760889774.3982964,2025-10-20 00:02:54.398,137.23,0,53,14542,16376,2760,11251,132.48,0,54,14542,16376,2760,11251,132.99,97,51,14542,16376,2715,11251,119.3,96,48,14542,16376,2715,11251,166.2712001146881,17.04,43.0,47.0,87.46,39.0,87.08
1760889774.7212837,2025-10-20 00:02:54.721,93.81,0,53,14542,16376,2760,11251,90.22,0,53,14542,16376,2760,11251,89.17,0,51,14542,16376,2715,11251,119.3,96,48,14542,16376,2715,11251,158.95680880685742,16.33,43.0,47.0,87.46,39.0,87.08
1760889775.0496554,2025-10-20 00:02:55.049,93.81,0,53,14542,16376,2760,11251,64.81,0,53,14542,16376,2760,11251,89.17,0,51,14542,16376,2715,11251,77.76,0,48,14542,16376,2715,11251,163.84320197842214,16.96,43.05,47.0,87.46,39.1,87.08
1760889775.388839,2025-10-20 00:02:55.388,76.41,0,53,14542,16376,2760,11251,64.81,0,53,14542,16376,2760,11251,80.61,0,50,14542,16376,2715,11251,69.53,0,48,14542,16376,2715,11251,159.48126554272145,16.36,43.0,46.9,95.15,39.1,84.09
1760889775.7033052,2025-10-20 00:02:55.703,76.41,0,53,14542,16376,2760,11251,64.81,0,53,14542,16376,2760,11251,80.61,0,50,14542,16376,2715,11251,69.53,0,48,14542,16376,2715,11251,160.94409984437752,16.51,43.0,46.9,95.15,39.1,84.09
1760889776.0251942,2025-10-20 00:02:56.025,76.41,0,53,14542,16376,2760,11251,55.18,0,52,14542,16376,2550,11251,80.61,0,50,14542,16376,2715,11251,69.53,0,47,14542,16376,2550,11251,167.83501077048342,17.25,43.0,46.8,83.2,39.2,83.41
1760889776.3654337,2025-10-20 00:02:56.365,60.71,0,52,14542,16376,2550,11251,55.18,0,52,14542,16376,2550,11251,64.72,0,50,14542,16376,2550,11251,60.73,0,47,14542,16376,2550,11251,159.10037783220122,16.32,43.0,46.8,83.2,39.2,83.41
1760889776.6947696,2025-10-20 00:02:56.694,60.71,0,52,14542,16376,2550,11251,55.18,0,52,14542,16376,2550,11251,64.72,0,50,14542,16376,2550,11251,60.73,0,47,14542,16376,2550,11251,160.4311813498586,16.47,43.0,46.8,83.2,39.2,83.41
1760889777.0273995,2025-10-20 00:02:57.027,60.71,0,52,14542,16376,2550,11251,51.27,0,51,14542,16376,2550,11251,64.72,0,50,14542,16376,2550,11251,60.73,0,47,14542,16376,2550,11251,159.57144377608626,16.48,42.900000000000006,46.6,88.05,39.2,80.18
1760889777.3593657,2025-10-20 00:02:57.359,55.85,0,52,14542,16376,2550,11251,51.27,0,51,14542,16376,2550,11251,60.71,0,49,14542,16376,2550,11251,56.26,0,47,14542,16376,2550,11251,159.61002768415466,16.38,42.85,46.5,88.05,39.2,80.18
1760889777.6967676,2025-10-20 00:02:57.696,55.85,0,52,14542,16376,2550,11251,51.27,0,51,14542,16376,2550,11251,60.71,0,49,14542,16376,2550,11251,56.26,0,47,14542,16376,2550,11251,172.5053329185844,17.81,42.85,46.5,87.4,39.2,85.78
1760889778.0239012,2025-10-20 00:02:58.023,55.85,0,52,14542,16376,2550,11251,47.56,0,51,14542,16376,2550,11251,60.71,0,49,14542,16376,2550,11251,56.26,0,47,14542,16376,2550,11251,165.933223693773,17.09,42.85,46.5,87.4,39.2,85.78
1760889778.3522418,2025-10-20 00:02:58.352,51.2,0,51,14542,16376,2550,11251,47.56,0,51,14542,16376,2550,11251,56.87,0,49,14542,16376,2550,11251,52.16,0,47,14542,16376,2550,11251,165.82016460240152,17.07,42.85,46.5,88.1,39.2,84.28
1760889778.6935778,2025-10-20 00:02:58.693,51.2,0,51,14542,16376,2550,11251,47.56,0,51,14542,16376,2550,11251,56.87,0,49,14542,16376,2550,11251,52.16,0,47,14542,16376,2550,11251,160.8950032121573,16.67,42.85,46.5,88.1,39.2,84.28
1760889778.9901752,2025-10-20 00:02:58.990,51.2,0,51,14542,16376,2550,11251,47.56,0,51,14542,16376,2550,11251,56.87,0,49,14542,16376,2550,11251,52.16,0,47,14542,16376,2550,11251,163.47466051026012,16.84,42.85,46.5,88.1,39.2,84.28
1760889779.3059301,2025-10-20 00:02:59.305,51.06,0,51,14542,16376,2550,11251,47.52,0,51,14542,16376,2550,11251,56.84,0,49,14542,16376,2550,11251,52.24,0,47,14542,16376,2550,11251,158.88299089461879,16.28,42.85,46.5,106.03,39.2,101.52
1760889779.6354644,2025-10-20 00:02:59.635,51.06,0,51,14542,16376,2550,11251,47.52,0,51,14542,16376,2550,11251,56.84,0,49,14542,16376,2550,11251,52.24,0,47,14542,16376,2550,11251,160.22267130917382,16.44,42.85,46.5,106.03,39.2,101.52
1760889779.9630563,2025-10-20 00:02:59.963,51.06,0,51,14542,16376,2550,11251,47.52,0,51,14542,16376,2550,11251,56.84,0,49,14542,16376,2550,11251,52.24,0,47,14542,16376,2550,11251,158.3512262711128,16.17,42.85,46.5,78.45,39.2,107.99
1760889780.294958,2025-10-20 00:03:00.294,50.91,0,51,14542,16376,2550,11251,47.5,0,51,14542,16376,2550,11251,56.86,0,49,14542,16376,2550,11251,52.01,0,47,14542,16376,2550,11251,167.88570450685364,17.18,42.85,46.5,78.45,39.2,107.99
1760889780.6200945,2025-10-20 00:03:00.620,50.91,0,51,14542,16376,2550,11251,47.5,0,51,14542,16376,2550,11251,56.86,0,49,14542,16376,2550,11251,52.01,0,47,14542,16376,2550,11251,163.5162711482882,16.68,42.85,46.5,88.75,39.2,85.46
1760889780.9435236,2025-10-20 00:03:00.943,50.91,0,51,14542,16376,2550,11251,47.5,0,51,14542,16376,2550,11251,56.86,0,49,14542,16376,2550,11251,52.01,0,46,14542,16376,2550,11251,167.0954731365197,17.04,42.85,46.5,88.75,39.2,85.46
1760889781.2701087,2025-10-20 00:03:01.270,50.83,0,51,14542,16376,2550,11251,47.49,0,51,14542,16376,2550,11251,56.88,0,49,14542,16376,2550,11251,52.01,0,46,14542,16376,2550,11251,162.65052019128674,16.72,42.85,46.5,84.2,39.2,94.73
1760889781.5995443,2025-10-20 00:03:01.599,50.83,0,51,14542,16376,2550,11251,47.49,0,51,14542,16376,2550,11251,56.88,0,49,14542,16376,2550,11251,52.03,0,46,14542,16376,2550,11251,161.85034249374115,16.61,42.85,46.5,84.2,39.2,94.73
1760889781.9322362,2025-10-20 00:03:01.932,50.83,0,51,14542,16376,2550,11251,47.49,0,51,14542,16376,2550,11251,56.88,0,49,14542,16376,2550,11251,52.03,0,46,14542,16376,2550,11251,167.93210362767803,17.35,42.85,46.5,88.1,39.2,102.07
1760889782.265549,2025-10-20 00:03:02.265,50.93,0,51,14542,16376,2550,11251,47.5,0,50,14542,16376,2550,11251,56.9,0,49,14542,16376,2550,11251,52.03,0,46,14542,16376,2550,11251,171.93225778913379,17.55,42.85,46.5,88.1,39.2,102.07
1760889782.5932038,2025-10-20 00:03:02.593,50.93,0,51,14542,16376,2550,11251,47.5,0,50,14542,16376,2550,11251,56.9,0,49,14542,16376,2550,11251,52.11,0,46,14542,16376,2550,11251,167.18029031957028,17.18,42.85,46.5,88.27,39.2,86.63
1760889782.9263098,2025-10-20 00:03:02.926,50.93,0,51,14542,16376,2550,11251,47.5,0,50,14542,16376,2550,11251,56.9,0,49,14542,16376,2550,11251,52.11,0,46,14542,16376,2550,11251,161.55616811243237,16.62,42.85,46.5,88.27,39.2,86.63
1760889783.2548578,2025-10-20 00:03:03.254,50.91,0,50,14542,16376,2550,11251,47.51,0,50,14542,16376,2550,11251,56.89,0,49,14542,16376,2550,11251,52.11,0,46,14542,16376,2550,11251,173.7212710641428,17.82,42.85,46.5,89.53,39.2,73.97
1760889783.6011846,2025-10-20 00:03:03.601,50.91,0,50,14542,16376,2550,11251,47.51,0,50,14542,16376,2550,11251,56.89,0,49,14542,16376,2550,11251,51.96,0,46,14542,16376,2550,11251,171.86808404627178,17.69,42.85,46.5,89.53,39.2,73.97
1760889783.9366522,2025-10-20 00:03:03.936,50.91,0,50,14542,16376,2550,11251,47.51,0,50,14542,16376,2550,11251,56.89,0,49,14542,16376,2550,11251,51.96,0,46,14542,16376,2550,11251,162.67777648983105,16.74,42.85,46.5,89.53,39.2,73.97
1760889784.2669392,2025-10-20 00:03:04.266,50.72,0,50,14542,16376,2550,11251,47.48,0,50,14542,16376,2550,11251,56.85,0,48,14542,16376,2550,11251,51.96,0,46,14542,16376,2550,11251,159.95813755770868,16.48,42.95,46.5,89.92,39.4,83.82
1760889784.585266,2025-10-20 00:03:04.585,50.72,0,50,14542,16376,2550,11251,47.48,0,50,14542,16376,2550,11251,56.85,0,48,14542,16376,2550,11251,51.88,0,46,14542,16376,2550,11251,173.6269626457436,17.86,42.95,46.5,89.92,39.4,83.82
1760889784.9129384,2025-10-20 00:03:04.912,50.72,0,50,14542,16376,2550,11251,47.48,0,50,14542,16376,2550,11251,56.85,0,48,14542,16376,2550,11251,51.81,0,46,14542,16376,2550,11251,165.15112336232565,16.95,42.95,46.5,95.53,39.4,66.15
1760889785.2247326,2025-10-20 00:03:05.224,50.67,0,50,14542,16376,2550,11251,47.46,0,50,14542,16376,2550,11251,56.83,0,48,14542,16376,2550,11251,51.81,0,46,14542,16376,2550,11251,168.0773064673126,17.3,42.95,46.5,95.53,39.4,66.15
1760889785.549912,2025-10-20 00:03:05.549,50.67,0,50,14542,16376,2550,11251,47.46,0,50,14542,16376,2550,11251,56.83,0,48,14542,16376,2550,11251,51.81,0,46,14542,16376,2550,11251,160.87167192511728,16.69,42.95,46.5,95.53,39.4,66.15
1760889785.869371,2025-10-20 00:03:05.869,50.67,0,50,14542,16376,2550,11251,47.46,0,50,14542,16376,2550,11251,56.83,0,48,14542,16376,2550,11251,51.73,0,46,14542,16376,2550,11251,162.16189002004992,16.62,42.95,46.5,95.62,39.4,104.27
1760889786.201106,2025-10-20 00:03:06.201,50.66,0,50,14542,16376,2550,11251,47.46,0,50,14542,16376,2550,11251,56.84,0,48,14542,16376,2550,11251,51.73,0,46,14542,16376,2550,11251,173.9593095211741,17.94,42.95,46.5,95.62,39.4,104.27
1760889786.5176938,2025-10-20 00:03:06.517,50.66,0,50,14542,16376,2550,11251,47.46,0,50,14542,16376,2550,11251,56.84,0,48,14542,16376,2550,11251,51.73,0,46,14542,16376,2550,11251,161.39026165926867,16.65,42.95,46.5,95.62,39.4,104.27
